2019-03-11,0.97188
2019-03-12,0.9755
2019-03-13,0.96838
2019-03-14,0.9575
2019-03-15,0.965
2019-03-18,0.9675
2019-03-19,0.9675
2019-03-20,0.96538
2019-03-21,0.96243
2019-03-22,0.93788
2019-03-25,0.94375
2019-03-26,0.94838
2019-03-27,0.9515
2019-03-28,0.95825
2019-03-29,0.95475
2019-04-01,0.95338
2019-04-02,0.94663
2019-04-03,0.94575
2019-04-04,0.95025
2019-04-05,0.94688
2019-04-08,0.94038
2019-04-09,0.93725
2019-04-10,0.94175
2019-04-11,0.941
2019-04-12,0.94163
2019-04-15,0.94763
2019-04-16,0.94713
2019-04-17,0.9485
2019-04-18,0.94125
2019-04-23,0.94475
2019-04-24,0.9435
2019-04-25,0.94
2019-04-26,0.93688
2019-04-29,0.93938
2019-04-30,0.94188
2019-05-01,0.93938
2019-05-02,0.93488
2019-05-03,0.92438
2019-05-07,0.92125
2019-05-08,0.91775
2019-05-09,0.91425
2019-05-10,0.91275
2019-05-13,0.91188
2019-05-14,0.9095
2019-05-15,0.90525
2019-05-16,0.90263
2019-05-17,0.9065
2019-05-20,0.90163
2019-05-21,0.90313
2019-05-22,0.90213
2019-05-23,0.89363
2019-05-24,0.89363
2019-05-28,0.89188
2019-05-29,0.8885
2019-05-30,0.88588
2019-05-31,0.87213
2019-06-03,0.86763
2019-06-04,0.86863
2019-06-05,0.871
2019-06-06,0.86538
2019-06-07,0.86613
2019-06-10,0.865
2019-06-11,0.87
2019-06-12,0.87238
2019-06-13,0.86963
2019-06-14,0.87138
2019-06-17,0.86813
2019-06-18,0.866
2019-06-19,0.8675
2019-06-20,0.86988
2019-06-21,0.85988
2019-06-24,0.85938
2019-06-25,0.85813
2019-06-26,0.85575
2019-06-27,0.854
2019-06-28,0.85113
2019-07-01,0.85375
2019-07-02,0.84075
2019-07-03,0.81988
2019-07-04,0.82313
2019-07-05,0.8175
2019-07-08,0.82225
2019-07-09,0.818
2019-07-10,0.823
2019-07-11,0.81388
2019-07-12,0.81588
2019-07-15,0.81175
2019-07-16,0.804
2019-07-17,0.802
2019-07-18,0.802
2019-07-19,0.80063
2019-07-22,0.801
2019-07-23,0.80513
2019-07-24,0.80313
2019-07-25,0.80488
2019-07-26,0.81188
2019-07-29,0.81
2019-07-30,0.81125
2019-07-31,0.8135
2019-08-01,0.81175
2019-08-02,0.81138
2019-08-05,0.80963
2019-08-06,0.8025
2019-08-07,0.80075
2019-08-08,0.80038
2019-08-09,0.79563
2019-08-12,0.79425
2019-08-13,0.79663
2019-08-14,0.80325
2019-08-15,0.80163
2019-08-16,0.80975
2019-08-19,0.80975
2019-08-20,0.80125
2019-08-21,0.80113
2019-08-22,0.79888
2019-08-23,0.8055
2019-08-27,0.79313
2019-08-28,0.77925
2019-08-29,0.7795
2019-08-30,0.78238
2019-09-02,0.7835
2019-09-03,0.77625
2019-09-04,0.78675
2019-09-05,0.80738
2019-09-06,0.81138
2019-09-09,0.81688
2019-09-10,0.81963
2019-09-11,0.82763
2019-09-12,0.83013
2019-09-13,0.8405
2019-09-16,0.8515
2019-09-17,0.8455
2019-09-18,0.83425
2019-09-19,0.84313
2019-09-20,0.84863
2019-09-23,0.84025
2019-09-24,0.84463
2019-09-25,0.84475
2019-09-26,0.85163
2019-09-27,0.8285
2019-09-30,0.82675
2019-10-01,0.83463
2019-10-02,0.834
2019-10-03,0.82613
2019-10-04,0.82113
2019-10-07,0.81663
2019-10-08,0.81238
2019-10-09,0.81613
2019-10-10,0.829
2019-10-11,0.85138
2019-10-14,0.85838
2019-10-15,0.865
2019-10-16,0.86238
2019-10-17,0.88463
2019-10-18,0.88
2019-10-21,0.88425
2019-10-22,0.86788
2019-10-23,0.8665
2019-10-24,0.87838
2019-10-25,0.87413
2019-10-28,0.86738
2019-10-29,0.8745
2019-10-30,0.87913
2019-10-31,0.87625
2019-11-01,0.88713
2019-11-04,0.88988
2019-11-05,0.89325
2019-11-06,0.89438
2019-11-07,0.89338
2019-11-08,0.87138
2019-11-11,0.86888
2019-11-12,0.88138
2019-11-13,0.86613
2019-11-14,0.85838
2019-11-15,0.8565
2019-11-18,0.8595
2019-11-19,0.85788
2019-11-20,0.85825
2019-11-21,0.86138
2019-11-22,0.84975
2019-11-25,0.84475
2019-11-26,0.84775
2019-11-27,0.84688
2019-11-28,0.85775
2019-11-29,0.85725
2019-12-02,0.862
2019-12-03,0.8575
2019-12-04,0.85888
2019-12-05,0.86663
2019-12-06,0.86038
2019-12-09,0.8625
2019-12-10,0.86313
2019-12-11,0.85963
2019-12-12,0.851
2019-12-13,0.88188
2019-12-16,0.881
2019-12-17,0.86825
2019-12-18,0.85613
2019-12-19,0.85875
2019-12-20,0.87425
2019-12-23,0.881
2019-12-24,0.88225
2019-12-27,0.88238
2019-12-30,0.87988
2019-12-31,0.88
